,RegionName,one_month_sign,quarter_sign,year_sign,month_diff,quarter_diff,year_diff
0,77494.0,0,1,1,38.56300325596754,38.18520825346544,37.34295406716996
1,8701.0,0,0,1,52.127515034251054,52.042288145168655,51.27114547126379
2,77449.0,0,0,0,10.196684447263655,11.163467747126887,11.23111391837215
3,11368.0,1,1,1,33.55374153135641,33.033684908736724,33.215543043111204
4,77084.0,0,0,0,12.63438899571213,13.417031532644222,13.672796817187017
5,79936.0,1,0,1,44.08471612308924,44.4496452629987,43.09548330594531
6,11385.0,0,0,1,62.719011546177136,62.77731919663842,61.99336651138351
7,78660.0,1,1,1,21.743972248489044,20.45948082797049,20.274840514209362
8,11208.0,0,1,1,55.240516259308365,55.26202898416953,54.42917132775161
9,90011.0,0,0,0,49.90529281402402,51.202161134649394,49.28492609787172
10,77433.0,1,1,1,28.185791080362712,27.643629927174164,27.24771322568493
11,60629.0,1,0,0,23.44431685536504,24.08664290407789,24.426026461407066
12,90650.0,0,0,0,58.94496787516245,59.800487182128464,59.049114568145704
13,91331.0,0,0,0,57.87370528227827,58.721862136265145,57.67407238805147
14,37013.0,1,1,0,14.97726653388916,14.563469727202925,15.051974457957973
15,11236.0,0,0,1,53.18546312055982,53.39168755736986,52.468955109247624
16,10467.0,0,1,1,9.049646897939041,8.155370515609333,8.042429698660001
17,11373.0,1,1,1,35.50882256311954,35.00404764120167,35.072881843917536
18,11226.0,0,1,1,57.58949337275274,57.314325330388094,56.458055922736534
19,11207.0,0,1,1,48.0598676087422,47.938933847109716,47.25473354789819
20,30044.0,1,1,0,15.407779509953583,14.998154453885844,16.197489981907182
21,90044.0,0,0,0,52.25901536655905,53.369128007513545,51.73957284145499
22,92336.0,0,1,0,56.55372022857273,56.696091720806585,57.565008742155094
23,94565.0,1,1,1,46.659095636185995,46.0383111883681,44.13510435381551
24,92335.0,0,0,0,44.851657704223754,45.73201936812542,45.76275204236532
25,90201.0,0,0,0,54.237883055211505,55.261944966617904,54.22565530159962
26,90250.0,0,0,1,65.14629613172681,66.2316608623828,64.4196546515587
27,10025.0,1,1,1,69.95609888099703,70.16078199714507,69.13382264073303
28,75052.0,1,1,1,7.357246026366952,6.794617690427269,7.01813707093595
29,90805.0,0,0,0,56.07004876684118,57.007450832361286,55.76912206896401
30,11214.0,0,1,1,55.838273165745186,55.34892443361083,55.131014579501034
31,60618.0,0,0,1,39.01176863731021,39.02426403839746,37.96949482449218
32,93307.0,0,1,0,0.5884300150115489,0.40183817755157375,1.4079908754197572
33,90280.0,0,0,0,54.70666409954047,55.53400707254909,54.59880984897586
34,11234.0,0,1,1,58.8473303565566,58.88806791080954,58.12546942247222
35,91342.0,0,0,0,62.0345684883989,62.80583136661874,61.83440983188956
36,92683.0,0,0,0,71.2729380507996,72.00472254991668,71.60189170430961
37,10314.0,0,1,1,53.96879354777292,53.88224450508792,53.35946603007052
38,11220.0,1,1,1,52.61143922341815,51.907069829780916,51.68746149571884
39,60639.0,1,0,0,2.0261298310716964,2.246701108223023,3.0213536726041386
40,78245.0,0,0,0,17.315947474691818,18.233917797943683,18.58140819617913
41,11219.0,0,1,1,66.75218407396424,66.33160260462759,66.15843705339479
42,92503.0,1,1,0,51.11671490206658,51.129476305885774,51.72424527286499
43,11206.0,1,1,1,63.829460702367015,62.98162830556939,63.98950516721733
44,11221.0,1,1,1,68.66734650705625,67.76123798644821,67.95117835094977
45,10456.0,0,0,1,22.22371961553914,22.327524544253297,21.555510216233966
46,92345.0,0,0,0,30.66204407967837,31.353984726877222,31.769410398399206
47,77479.0,0,1,1,43.61453184288208,43.570159757679455,42.49983483353227
48,91911.0,1,1,0,60.097673300308884,59.763437200636794,60.507756241518564
